id,nombre,municipio_id
19518,PQ. SAN JOSE DE GUARIBE,292
19519,PQ. SAN JOSE DE GUARIBE,312
19520,PQ. SAN JOSE DE GUARIBE,326
19521,PQ. SAN JOSE DE GUARIBE,355
19522,PQ. SAN JOSE DE GUARIBE,373
19523,PQ. SARARE,10
19524,PQ. SARARE,38
19525,PQ. SARARE,56
19526,PQ. SARARE,68
19527,PQ. SARARE,79
19528,PQ. SARARE,93
19529,PQ. SARARE,102
19530,PQ. SARARE,127
19531,PQ. SARARE,142
19532,PQ. SARARE,151
19533,PQ. SARARE,174
19534,PQ. SARARE,195
19535,PQ. SARARE,208
19536,PQ. SARARE,219
19537,PQ. SARARE,241
19538,PQ. SARARE,242
19539,PQ. SARARE,263
19540,PQ. SARARE,292
19541,PQ. SARARE,312
19542,PQ. SARARE,326
19543,PQ. SARARE,355
19544,PQ. SARARE,373
19545,PQ. GUSTAVO VEGAS LEON,10
19546,PQ. GUSTAVO VEGAS LEON,38
19547,PQ. GUSTAVO VEGAS LEON,56
19548,PQ. GUSTAVO VEGAS LEON,68
19549,PQ. GUSTAVO VEGAS LEON,79
19550,PQ. GUSTAVO VEGAS LEON,93
19551,PQ. GUSTAVO VEGAS LEON,102
19552,PQ. GUSTAVO VEGAS LEON,127
19553,PQ. GUSTAVO VEGAS LEON,142
19554,PQ. GUSTAVO VEGAS LEON,151
19555,PQ. GUSTAVO VEGAS LEON,174
19556,PQ. GUSTAVO VEGAS LEON,195
19557,PQ. GUSTAVO VEGAS LEON,208
19558,PQ. GUSTAVO VEGAS LEON,219
19559,PQ. GUSTAVO VEGAS LEON,241
19560,PQ. GUSTAVO VEGAS LEON,242
19561,PQ. GUSTAVO VEGAS LEON,263
19562,PQ. GUSTAVO VEGAS LEON,292
19563,PQ. GUSTAVO VEGAS LEON,312
19564,PQ. GUSTAVO VEGAS LEON,326
19565,PQ. GUSTAVO VEGAS LEON,355
19566,PQ. GUSTAVO VEGAS LEON,373
19567,PQ. BURIA,10
19568,PQ. BURIA,38
19569,PQ. BURIA,56
19570,PQ. BURIA,68
19571,PQ. BURIA,79
19572,PQ. BURIA,93
19573,PQ. BURIA,102
19574,PQ. BURIA,127
19575,PQ. BURIA,142
19576,PQ. BURIA,151
19577,PQ. BURIA,174
19578,PQ. BURIA,195
19579,PQ. BURIA,208
19580,PQ. BURIA,219
19581,PQ. BURIA,241
19582,PQ. BURIA,242
19583,PQ. BURIA,263
19584,PQ. BURIA,292
19585,PQ. BURIA,312
19586,PQ. BURIA,326
19587,PQ. BURIA,355
19588,PQ. BURIA,373
19589,CM. TABAY,10
19590,CM. TABAY,38
19591,CM. TABAY,56
19592,CM. TABAY,68
19593,CM. TABAY,79
19594,CM. TABAY,93
19595,CM. TABAY,102
19596,CM. TABAY,127
19597,CM. TABAY,142
19598,CM. TABAY,151
19599,CM. TABAY,174
19600,CM. TABAY,195
19601,CM. TABAY,208
19602,CM. TABAY,219
19603,CM. TABAY,241
19604,CM. TABAY,242
19605,CM. TABAY,263
19606,CM. TABAY,292
19607,CM. TABAY,312
19608,CM. TABAY,326
19609,CM. TABAY,355
19610,CM. TABAY,373
19611,PQ. PETARE,10
19612,PQ. PETARE,38
19613,PQ. PETARE,56
19614,PQ. PETARE,68
19615,PQ. PETARE,79
19616,PQ. PETARE,93
19617,PQ. PETARE,102
19618,PQ. PETARE,127
19619,PQ. PETARE,142
19620,PQ. PETARE,151
19621,PQ. PETARE,174
19622,PQ. PETARE,195
19623,PQ. PETARE,208
19624,PQ. PETARE,219
19625,PQ. PETARE,241
19626,PQ. PETARE,242
19627,PQ. PETARE,263
19628,PQ. PETARE,292
19629,PQ. PETARE,312
19630,PQ. PETARE,326
19631,PQ. PETARE,355
19632,PQ. PETARE,373
19633,PQ. LEONCIO MARTINEZ,10
19634,PQ. LEONCIO MARTINEZ,38
19635,PQ. LEONCIO MARTINEZ,56
19636,PQ. LEONCIO MARTINEZ,68
19637,PQ. LEONCIO MARTINEZ,79
19638,PQ. LEONCIO MARTINEZ,93
19639,PQ. LEONCIO MARTINEZ,102
19640,PQ. LEONCIO MARTINEZ,127
19641,PQ. LEONCIO MARTINEZ,142
19642,PQ. LEONCIO MARTINEZ,151
19643,PQ. LEONCIO MARTINEZ,174
19644,PQ. LEONCIO MARTINEZ,195
19645,PQ. LEONCIO MARTINEZ,208
19646,PQ. LEONCIO MARTINEZ,219
19647,PQ. LEONCIO MARTINEZ,241
19648,PQ. LEONCIO MARTINEZ,242
19649,PQ. LEONCIO MARTINEZ,263
19650,PQ. LEONCIO MARTINEZ,292
19651,PQ. LEONCIO MARTINEZ,312
19652,PQ. LEONCIO MARTINEZ,326
19653,PQ. LEONCIO MARTINEZ,355
19654,PQ. LEONCIO MARTINEZ,373
19655,PQ. CAUCAGUITA,10
19656,PQ. CAUCAGUITA,38
19657,PQ. CAUCAGUITA,56
19658,PQ. CAUCAGUITA,68
19659,PQ. CAUCAGUITA,79
19660,PQ. CAUCAGUITA,93
19661,PQ. CAUCAGUITA,102
19662,PQ. CAUCAGUITA,127
19663,PQ. CAUCAGUITA,142
19664,PQ. CAUCAGUITA,151
19665,PQ. CAUCAGUITA,174
19666,PQ. CAUCAGUITA,195
19667,PQ. CAUCAGUITA,208
19668,PQ. CAUCAGUITA,219
19669,PQ. CAUCAGUITA,241
19670,PQ. CAUCAGUITA,242
19671,PQ. CAUCAGUITA,263
19672,PQ. CAUCAGUITA,292
19673,PQ. CAUCAGUITA,312
19674,PQ. CAUCAGUITA,326
19675,PQ. CAUCAGUITA,355
19676,PQ. CAUCAGUITA,373
19677,PQ. FILAS DE MARICHE,10
19678,PQ. FILAS DE MARICHE,38
19679,PQ. FILAS DE MARICHE,56
19680,PQ. FILAS DE MARICHE,68
19681,PQ. FILAS DE MARICHE,79
19682,PQ. FILAS DE MARICHE,93
19683,PQ. FILAS DE MARICHE,102
19684,PQ. FILAS DE MARICHE,127
19685,PQ. FILAS DE MARICHE,142
19686,PQ. FILAS DE MARICHE,151
19687,PQ. FILAS DE MARICHE,174
19688,PQ. FILAS DE MARICHE,195
19689,PQ. FILAS DE MARICHE,208
19690,PQ. FILAS DE MARICHE,219
19691,PQ. FILAS DE MARICHE,241
19692,PQ. FILAS DE MARICHE,242
19693,PQ. FILAS DE MARICHE,263
19694,PQ. FILAS DE MARICHE,292
19695,PQ. FILAS DE MARICHE,312
19696,PQ. FILAS DE MARICHE,326
19697,PQ. FILAS DE MARICHE,355
19698,PQ. FILAS DE MARICHE,373
19699,PQ. LA DOLORITA,10
19700,PQ. LA DOLORITA,38
19701,PQ. LA DOLORITA,56
19702,PQ. LA DOLORITA,68
19703,PQ. LA DOLORITA,79
19704,PQ. LA DOLORITA,93
19705,PQ. LA DOLORITA,102
19706,PQ. LA DOLORITA,127
19707,PQ. LA DOLORITA,142
19708,PQ. LA DOLORITA,151
19709,PQ. LA DOLORITA,174
19710,PQ. LA DOLORITA,195
19711,PQ. LA DOLORITA,208
19712,PQ. LA DOLORITA,219
19713,PQ. LA DOLORITA,241
19714,PQ. LA DOLORITA,242
19715,PQ. LA DOLORITA,263
19716,PQ. LA DOLORITA,292
19717,PQ. LA DOLORITA,312
19718,PQ. LA DOLORITA,326
19719,PQ. LA DOLORITA,355
19720,PQ. LA DOLORITA,373
19721,CM. QUIRIQUIRE,10
19722,CM. QUIRIQUIRE,38
19723,CM. QUIRIQUIRE,56
19724,CM. QUIRIQUIRE,68
19725,CM. QUIRIQUIRE,79
19726,CM. QUIRIQUIRE,93
19727,CM. QUIRIQUIRE,102
19728,CM. QUIRIQUIRE,127
19729,CM. QUIRIQUIRE,142
19730,CM. QUIRIQUIRE,151
19731,CM. QUIRIQUIRE,174
19732,CM. QUIRIQUIRE,195
19733,CM. QUIRIQUIRE,208
19734,CM. QUIRIQUIRE,219
19735,CM. QUIRIQUIRE,241
19736,CM. QUIRIQUIRE,242
19737,CM. QUIRIQUIRE,263
19738,CM. QUIRIQUIRE,292
19739,CM. QUIRIQUIRE,312
19740,CM. QUIRIQUIRE,326
19741,CM. QUIRIQUIRE,355
19742,CM. QUIRIQUIRE,373
19743,PQ. CACHIPO,10
19744,PQ. CACHIPO,38
19745,PQ. CACHIPO,56
19746,PQ. CACHIPO,68
19747,PQ. CACHIPO,79
19748,PQ. CACHIPO,93
19749,PQ. CACHIPO,102
19750,PQ. CACHIPO,127
19751,PQ. CACHIPO,142
19752,PQ. CACHIPO,151
19753,PQ. CACHIPO,174
19754,PQ. CACHIPO,195
19755,PQ. CACHIPO,208
19756,PQ. CACHIPO,219
19757,PQ. CACHIPO,241
19758,PQ. CACHIPO,242
19759,PQ. CACHIPO,263
19760,PQ. CACHIPO,292
19761,PQ. CACHIPO,312
19762,PQ. CACHIPO,326
19763,PQ. CACHIPO,355
19764,PQ. CACHIPO,373
19765,CM. PUNTA DE PIEDRAS,10
19766,CM. PUNTA DE PIEDRAS,38
19767,CM. PUNTA DE PIEDRAS,56
19768,CM. PUNTA DE PIEDRAS,68
19769,CM. PUNTA DE PIEDRAS,79
19770,CM. PUNTA DE PIEDRAS,93
19771,CM. PUNTA DE PIEDRAS,102
19772,CM. PUNTA DE PIEDRAS,127
19773,CM. PUNTA DE PIEDRAS,142
19774,CM. PUNTA DE PIEDRAS,151
19775,CM. PUNTA DE PIEDRAS,174
19776,CM. PUNTA DE PIEDRAS,195
19777,CM. PUNTA DE PIEDRAS,208
19778,CM. PUNTA DE PIEDRAS,219
19779,CM. PUNTA DE PIEDRAS,241
19780,CM. PUNTA DE PIEDRAS,242
19781,CM. PUNTA DE PIEDRAS,263
19782,CM. PUNTA DE PIEDRAS,292
19783,CM. PUNTA DE PIEDRAS,312
19784,CM. PUNTA DE PIEDRAS,326
19785,CM. PUNTA DE PIEDRAS,355
19786,CM. PUNTA DE PIEDRAS,373
19787,PQ. LOS BARALES,10
19788,PQ. LOS BARALES,38
19789,PQ. LOS BARALES,56
19790,PQ. LOS BARALES,68
19791,PQ. LOS BARALES,79
19792,PQ. LOS BARALES,93
19793,PQ. LOS BARALES,102
19794,PQ. LOS BARALES,127
19795,PQ. LOS BARALES,142
19796,PQ. LOS BARALES,151
19797,PQ. LOS BARALES,174
19798,PQ. LOS BARALES,195
19799,PQ. LOS BARALES,208
19800,PQ. LOS BARALES,219
19801,PQ. LOS BARALES,241
19802,PQ. LOS BARALES,242
19803,PQ. LOS BARALES,263
19804,PQ. LOS BARALES,292
19805,PQ. LOS BARALES,312
19806,PQ. LOS BARALES,326
19807,PQ. LOS BARALES,355
19808,PQ. LOS BARALES,373
19809,CM. CHABASQUEN,10
19810,CM. CHABASQUEN,38
19811,CM. CHABASQUEN,56
19812,CM. CHABASQUEN,68
19813,CM. CHABASQUEN,79
19814,CM. CHABASQUEN,93
19815,CM. CHABASQUEN,102
19816,CM. CHABASQUEN,127
19817,CM. CHABASQUEN,142
19818,CM. CHABASQUEN,151
19819,CM. CHABASQUEN,174
19820,CM. CHABASQUEN,195
19821,CM. CHABASQUEN,208
19822,CM. CHABASQUEN,219
19823,CM. CHABASQUEN,241
19824,CM. CHABASQUEN,242
19825,CM. CHABASQUEN,263
19826,CM. CHABASQUEN,292
19827,CM. CHABASQUEN,312
19828,CM. CHABASQUEN,326
19829,CM. CHABASQUEN,355
19830,CM. CHABASQUEN,373
19831,PQ. PEÑA BLANCA,10
19832,PQ. PEÑA BLANCA,38
19833,PQ. PEÑA BLANCA,56
19834,PQ. PEÑA BLANCA,68
19835,PQ. PEÑA BLANCA,79
19836,PQ. PEÑA BLANCA,93
19837,PQ. PEÑA BLANCA,102
19838,PQ. PEÑA BLANCA,127
19839,PQ. PEÑA BLANCA,142
19840,PQ. PEÑA BLANCA,151
19841,PQ. PEÑA BLANCA,174
19842,PQ. PEÑA BLANCA,195
19843,PQ. PEÑA BLANCA,208
19844,PQ. PEÑA BLANCA,219
19845,PQ. PEÑA BLANCA,241
19846,PQ. PEÑA BLANCA,242
19847,PQ. PEÑA BLANCA,263
19848,PQ. PEÑA BLANCA,292
19849,PQ. PEÑA BLANCA,312
19850,PQ. PEÑA BLANCA,326
19851,PQ. PEÑA BLANCA,355
19852,PQ. PEÑA BLANCA,373
19853,PQ. ALTAGRACIA,10
19854,PQ. ALTAGRACIA,38
19855,PQ. ALTAGRACIA,56
19856,PQ. ALTAGRACIA,68
19857,PQ. ALTAGRACIA,79
19858,PQ. ALTAGRACIA,93
19859,PQ. ALTAGRACIA,102
19860,PQ. ALTAGRACIA,127
19861,PQ. ALTAGRACIA,142
19862,PQ. ALTAGRACIA,151
19863,PQ. ALTAGRACIA,174
19864,PQ. ALTAGRACIA,195
19865,PQ. ALTAGRACIA,208
19866,PQ. ALTAGRACIA,219
19867,PQ. ALTAGRACIA,241
19868,PQ. ALTAGRACIA,242
19869,PQ. ALTAGRACIA,263
19870,PQ. ALTAGRACIA,292
19871,PQ. ALTAGRACIA,312
19872,PQ. ALTAGRACIA,326
19873,PQ. ALTAGRACIA,355
19874,PQ. ALTAGRACIA,373
19875,PQ. AYACUCHO,10
19876,PQ. AYACUCHO,38
19877,PQ. AYACUCHO,56
19878,PQ. AYACUCHO,68
19879,PQ. AYACUCHO,79
19880,PQ. AYACUCHO,93
19881,PQ. AYACUCHO,102
19882,PQ. AYACUCHO,127
19883,PQ. AYACUCHO,142
19884,PQ. AYACUCHO,151
19885,PQ. AYACUCHO,174
19886,PQ. AYACUCHO,195
19887,PQ. AYACUCHO,208
19888,PQ. AYACUCHO,219
19889,PQ. AYACUCHO,241
19890,PQ. AYACUCHO,242
19891,PQ. AYACUCHO,263
19892,PQ. AYACUCHO,292
19893,PQ. AYACUCHO,312
19894,PQ. AYACUCHO,326
19895,PQ. AYACUCHO,355
19896,PQ. AYACUCHO,373
19897,PQ. SANTA INES,10
19898,PQ. SANTA INES,38
19899,PQ. SANTA INES,56
19900,PQ. SANTA INES,68
19901,PQ. SANTA INES,79
19902,PQ. SANTA INES,93
19903,PQ. SANTA INES,102
19904,PQ. SANTA INES,127
19905,PQ. SANTA INES,142
19906,PQ. SANTA INES,151
19907,PQ. SANTA INES,174
19908,PQ. SANTA INES,195
19909,PQ. SANTA INES,208
19910,PQ. SANTA INES,219
19911,PQ. SANTA INES,241
19912,PQ. SANTA INES,242
19913,PQ. SANTA INES,263
19914,PQ. SANTA INES,292
19915,PQ. SANTA INES,312
19916,PQ. SANTA INES,326
19917,PQ. SANTA INES,355
19918,PQ. SANTA INES,373
19919,PQ. VALENTIN VALIENTE,10
19920,PQ. VALENTIN VALIENTE,38
19921,PQ. VALENTIN VALIENTE,56
19922,PQ. VALENTIN VALIENTE,68
19923,PQ. VALENTIN VALIENTE,79
19924,PQ. VALENTIN VALIENTE,93
19925,PQ. VALENTIN VALIENTE,102
19926,PQ. VALENTIN VALIENTE,127
19927,PQ. VALENTIN VALIENTE,142
19928,PQ. VALENTIN VALIENTE,151
19929,PQ. VALENTIN VALIENTE,174
19930,PQ. VALENTIN VALIENTE,195
19931,PQ. VALENTIN VALIENTE,208
19932,PQ. VALENTIN VALIENTE,219
19933,PQ. VALENTIN VALIENTE,241
19934,PQ. VALENTIN VALIENTE,242
19935,PQ. VALENTIN VALIENTE,263
19936,PQ. VALENTIN VALIENTE,292
19937,PQ. VALENTIN VALIENTE,312
19938,PQ. VALENTIN VALIENTE,326
19939,PQ. VALENTIN VALIENTE,355
19940,PQ. VALENTIN VALIENTE,373
19941,PQ. SAN JUAN,10
19942,PQ. SAN JUAN,38
19943,PQ. SAN JUAN,56
19944,PQ. SAN JUAN,68
19945,PQ. SAN JUAN,79
19946,PQ. SAN JUAN,93
19947,PQ. SAN JUAN,102
19948,PQ. SAN JUAN,127
19949,PQ. SAN JUAN,142
19950,PQ. SAN JUAN,151
19951,PQ. SAN JUAN,174
19952,PQ. SAN JUAN,195
19953,PQ. SAN JUAN,208
19954,PQ. SAN JUAN,219
19955,PQ. SAN JUAN,241
19956,PQ. SAN JUAN,242
19957,PQ. SAN JUAN,263
19958,PQ. SAN JUAN,292
19959,PQ. SAN JUAN,312
19960,PQ. SAN JUAN,326
19961,PQ. SAN JUAN,355
19962,PQ. SAN JUAN,373
19963,PQ.GRAN MARISCAL,10
19964,PQ.GRAN MARISCAL,38
19965,PQ.GRAN MARISCAL,56
19966,PQ.GRAN MARISCAL,68
19967,PQ.GRAN MARISCAL,79
19968,PQ.GRAN MARISCAL,93
19969,PQ.GRAN MARISCAL,102
19970,PQ.GRAN MARISCAL,127
19971,PQ.GRAN MARISCAL,142
19972,PQ.GRAN MARISCAL,151
19973,PQ.GRAN MARISCAL,174
19974,PQ.GRAN MARISCAL,195
19975,PQ.GRAN MARISCAL,208
19976,PQ.GRAN MARISCAL,219
19977,PQ.GRAN MARISCAL,241
19978,PQ.GRAN MARISCAL,242
19979,PQ.GRAN MARISCAL,263
19980,PQ.GRAN MARISCAL,292
19981,PQ.GRAN MARISCAL,312
19982,PQ.GRAN MARISCAL,326
19983,PQ.GRAN MARISCAL,355
19984,PQ.GRAN MARISCAL,373
19985,PQ. RAUL LEONI,10
19986,PQ. RAUL LEONI,38
19987,PQ. RAUL LEONI,56
19988,PQ. RAUL LEONI,68
19989,PQ. RAUL LEONI,79
19990,PQ. RAUL LEONI,93
19991,PQ. RAUL LEONI,102
19992,PQ. RAUL LEONI,127
19993,PQ. RAUL LEONI,142
19994,PQ. RAUL LEONI,151
19995,PQ. RAUL LEONI,174
19996,PQ. RAUL LEONI,195
19997,PQ. RAUL LEONI,208
19998,PQ. RAUL LEONI,219
19999,PQ. RAUL LEONI,241
20000,PQ. RAUL LEONI,242
20001,PQ. RAUL LEONI,263
20002,PQ. RAUL LEONI,292
20003,PQ. RAUL LEONI,312
20004,PQ. RAUL LEONI,326
20005,PQ. RAUL LEONI,355
20006,PQ. RAUL LEONI,373
20007,CM. PREGONERO,10
20008,CM. PREGONERO,38
20009,CM. PREGONERO,56
20010,CM. PREGONERO,68
20011,CM. PREGONERO,79
20012,CM. PREGONERO,93
20013,CM. PREGONERO,102
20014,CM. PREGONERO,127
20015,CM. PREGONERO,142
20016,CM. PREGONERO,151
20017,CM. PREGONERO,174
20018,CM. PREGONERO,195
20019,CM. PREGONERO,208
20020,CM. PREGONERO,219
20021,CM. PREGONERO,241
20022,CM. PREGONERO,242
20023,CM. PREGONERO,263
20024,CM. PREGONERO,292
20025,CM. PREGONERO,312
20026,CM. PREGONERO,326
20027,CM. PREGONERO,355
20028,CM. PREGONERO,373
20029,PQ. CARDENAS,10
20030,PQ. CARDENAS,38
20031,PQ. CARDENAS,56
20032,PQ. CARDENAS,68
20033,PQ. CARDENAS,79
20034,PQ. CARDENAS,93
20035,PQ. CARDENAS,102
20036,PQ. CARDENAS,127
20037,PQ. CARDENAS,142
20038,PQ. CARDENAS,151
20039,PQ. CARDENAS,174
20040,PQ. CARDENAS,195
20041,PQ. CARDENAS,208
20042,PQ. CARDENAS,219
20043,PQ. CARDENAS,241
20044,PQ. CARDENAS,242
20045,PQ. CARDENAS,263
20046,PQ. CARDENAS,292
20047,PQ. CARDENAS,312
20048,PQ. CARDENAS,326
20049,PQ. CARDENAS,355
20050,PQ. CARDENAS,373
20051,PQ. POTOSI,10
20052,PQ. POTOSI,38
20053,PQ. POTOSI,56
20054,PQ. POTOSI,68
20055,PQ. POTOSI,79
20056,PQ. POTOSI,93
20057,PQ. POTOSI,102
20058,PQ. POTOSI,127
20059,PQ. POTOSI,142
20060,PQ. POTOSI,151
20061,PQ. POTOSI,174
20062,PQ. POTOSI,195
20063,PQ. POTOSI,208
20064,PQ. POTOSI,219
20065,PQ. POTOSI,241
20066,PQ. POTOSI,242
20067,PQ. POTOSI,263
20068,PQ. POTOSI,292
20069,PQ. POTOSI,312
20070,PQ. POTOSI,326
20071,PQ. POTOSI,355
20072,PQ. POTOSI,373
20073,PQ. JUAN PABLO PEÑALOZA,10
20074,PQ. JUAN PABLO PEÑALOZA,38
20075,PQ. JUAN PABLO PEÑALOZA,56
20076,PQ. JUAN PABLO PEÑALOZA,68
20077,PQ. JUAN PABLO PEÑALOZA,79
20078,PQ. JUAN PABLO PEÑALOZA,93
20079,PQ. JUAN PABLO PEÑALOZA,102
20080,PQ. JUAN PABLO PEÑALOZA,127
20081,PQ. JUAN PABLO PEÑALOZA,142
20082,PQ. JUAN PABLO PEÑALOZA,151
20083,PQ. JUAN PABLO PEÑALOZA,174
20084,PQ. JUAN PABLO PEÑALOZA,195
20085,PQ. JUAN PABLO PEÑALOZA,208
20086,PQ. JUAN PABLO PEÑALOZA,219
20087,PQ. JUAN PABLO PEÑALOZA,241
20088,PQ. JUAN PABLO PEÑALOZA,242
20089,PQ. JUAN PABLO PEÑALOZA,263
20090,PQ. JUAN PABLO PEÑALOZA,292
20091,PQ. JUAN PABLO PEÑALOZA,312
20092,PQ. JUAN PABLO PEÑALOZA,326
20093,PQ. JUAN PABLO PEÑALOZA,355
20094,PQ. JUAN PABLO PEÑALOZA,373
20095,PQ. EL DIVIDIVE,10
20096,PQ. EL DIVIDIVE,38
20097,PQ. EL DIVIDIVE,56
20098,PQ. EL DIVIDIVE,68
20099,PQ. EL DIVIDIVE,79
20100,PQ. EL DIVIDIVE,93
20101,PQ. EL DIVIDIVE,102
20102,PQ. EL DIVIDIVE,127
20103,PQ. EL DIVIDIVE,142
20104,PQ. EL DIVIDIVE,151
20105,PQ. EL DIVIDIVE,174
20106,PQ. EL DIVIDIVE,195
20107,PQ. EL DIVIDIVE,208
20108,PQ. EL DIVIDIVE,219
20109,PQ. EL DIVIDIVE,241
20110,PQ. EL DIVIDIVE,242
20111,PQ. EL DIVIDIVE,263
20112,PQ. EL DIVIDIVE,292
20113,PQ. EL DIVIDIVE,312
20114,PQ. EL DIVIDIVE,326
20115,PQ. EL DIVIDIVE,355
20116,PQ. EL DIVIDIVE,373
20117,PQ. AGUA CALIENTE,10
20118,PQ. AGUA CALIENTE,38
20119,PQ. AGUA CALIENTE,56
20120,PQ. AGUA CALIENTE,68
20121,PQ. AGUA CALIENTE,79
20122,PQ. AGUA CALIENTE,93
20123,PQ. AGUA CALIENTE,102
20124,PQ. AGUA CALIENTE,127
20125,PQ. AGUA CALIENTE,142
20126,PQ. AGUA CALIENTE,151
20127,PQ. AGUA CALIENTE,174
20128,PQ. AGUA CALIENTE,195
20129,PQ. AGUA CALIENTE,208
20130,PQ. AGUA CALIENTE,219
20131,PQ. AGUA CALIENTE,241
20132,PQ. AGUA CALIENTE,242
20133,PQ. AGUA CALIENTE,263
20134,PQ. AGUA CALIENTE,292
20135,PQ. AGUA CALIENTE,312
20136,PQ. AGUA CALIENTE,326
20137,PQ. AGUA CALIENTE,355
20138,PQ. AGUA CALIENTE,373
20139,PQ. EL CENIZO,10
20140,PQ. EL CENIZO,38
20141,PQ. EL CENIZO,56
20142,PQ. EL CENIZO,68
20143,PQ. EL CENIZO,79
20144,PQ. EL CENIZO,93
20145,PQ. EL CENIZO,102
20146,PQ. EL CENIZO,127
20147,PQ. EL CENIZO,142
20148,PQ. EL CENIZO,151
20149,PQ. EL CENIZO,174
20150,PQ. EL CENIZO,195
20151,PQ. EL CENIZO,208
20152,PQ. EL CENIZO,219
20153,PQ. EL CENIZO,241
20154,PQ. EL CENIZO,242
20155,PQ. EL CENIZO,263
20156,PQ. EL CENIZO,292
20157,PQ. EL CENIZO,312
20158,PQ. EL CENIZO,326
20159,PQ. EL CENIZO,355
20160,PQ. EL CENIZO,373
20161,PQ. AGUA SANTA,10
20162,PQ. AGUA SANTA,38
20163,PQ. AGUA SANTA,56
20164,PQ. AGUA SANTA,68
20165,PQ. AGUA SANTA,79
20166,PQ. AGUA SANTA,93
20167,PQ. AGUA SANTA,102
20168,PQ. AGUA SANTA,127
20169,PQ. AGUA SANTA,142
20170,PQ. AGUA SANTA,151
20171,PQ. AGUA SANTA,174
20172,PQ. AGUA SANTA,195
20173,PQ. AGUA SANTA,208
20174,PQ. AGUA SANTA,219
20175,PQ. AGUA SANTA,241
20176,PQ. AGUA SANTA,242
20177,PQ. AGUA SANTA,263
20178,PQ. AGUA SANTA,292
20179,PQ. AGUA SANTA,312
20180,PQ. AGUA SANTA,326
20181,PQ. AGUA SANTA,355
20182,PQ. AGUA SANTA,373
20183,PQ. VALERITA,10
20184,PQ. VALERITA,38
20185,PQ. VALERITA,56
20186,PQ. VALERITA,68
20187,PQ. VALERITA,79
20188,PQ. VALERITA,93
20189,PQ. VALERITA,102
20190,PQ. VALERITA,127
20191,PQ. VALERITA,142
20192,PQ. VALERITA,151
20193,PQ. VALERITA,174
20194,PQ. VALERITA,195
20195,PQ. VALERITA,208
20196,PQ. VALERITA,219
20197,PQ. VALERITA,241
20198,PQ. VALERITA,242
20199,PQ. VALERITA,263
20200,PQ. VALERITA,292
20201,PQ. VALERITA,312
20202,PQ. VALERITA,326
20203,PQ. VALERITA,355
20204,PQ. VALERITA,373
20205,CM. BORAURE,10
20206,CM. BORAURE,38
20207,CM. BORAURE,56
20208,CM. BORAURE,68
20209,CM. BORAURE,79
20210,CM. BORAURE,93
20211,CM. BORAURE,102
20212,CM. BORAURE,127
20213,CM. BORAURE,142
20214,CM. BORAURE,151
20215,CM. BORAURE,174
20216,CM. BORAURE,195
20217,CM. BORAURE,208
20218,CM. BORAURE,219
20219,CM. BORAURE,241
20220,CM. BORAURE,242
20221,CM. BORAURE,263
20222,CM. BORAURE,292
20223,CM. BORAURE,312
20224,CM. BORAURE,326
20225,CM. BORAURE,355
20226,CM. BORAURE,373
20227,PQ. GIBRALTAR,10
20228,PQ. GIBRALTAR,38
20229,PQ. GIBRALTAR,56
20230,PQ. GIBRALTAR,68
20231,PQ. GIBRALTAR,79
20232,PQ. GIBRALTAR,93
20233,PQ. GIBRALTAR,102
20234,PQ. GIBRALTAR,127
20235,PQ. GIBRALTAR,142
20236,PQ. GIBRALTAR,151
20237,PQ. GIBRALTAR,174
20238,PQ. GIBRALTAR,195
20239,PQ. GIBRALTAR,208
20240,PQ. GIBRALTAR,219
20241,PQ. GIBRALTAR,241
20242,PQ. GIBRALTAR,242
20243,PQ. GIBRALTAR,263
20244,PQ. GIBRALTAR,292
20245,PQ. GIBRALTAR,312
20246,PQ. GIBRALTAR,326
20247,PQ. GIBRALTAR,355
20248,PQ. GIBRALTAR,373
20249,PQ. HERAS,10
20250,PQ. HERAS,38
20251,PQ. HERAS,56
20252,PQ. HERAS,68
20253,PQ. HERAS,79
20254,PQ. HERAS,93
20255,PQ. HERAS,102
20256,PQ. HERAS,127
20257,PQ. HERAS,142
20258,PQ. HERAS,151
20259,PQ. HERAS,174
20260,PQ. HERAS,195
20261,PQ. HERAS,208
20262,PQ. HERAS,219
20263,PQ. HERAS,241
20264,PQ. HERAS,242
20265,PQ. HERAS,263
20266,PQ. HERAS,292
20267,PQ. HERAS,312
20268,PQ. HERAS,326
20269,PQ. HERAS,355
20270,PQ. HERAS,373
20271,PQ. M.ARTURO CELESTINO A,10
20272,PQ. M.ARTURO CELESTINO A,38
20273,PQ. M.ARTURO CELESTINO A,56
20274,PQ. M.ARTURO CELESTINO A,68
20275,PQ. M.ARTURO CELESTINO A,79
20276,PQ. M.ARTURO CELESTINO A,93
20277,PQ. M.ARTURO CELESTINO A,102
20278,PQ. M.ARTURO CELESTINO A,127
20279,PQ. M.ARTURO CELESTINO A,142
20280,PQ. M.ARTURO CELESTINO A,151
20281,PQ. M.ARTURO CELESTINO A,174
20282,PQ. M.ARTURO CELESTINO A,195
20283,PQ. M.ARTURO CELESTINO A,208
20284,PQ. M.ARTURO CELESTINO A,219
20285,PQ. M.ARTURO CELESTINO A,241
20286,PQ. M.ARTURO CELESTINO A,242
20287,PQ. M.ARTURO CELESTINO A,263
20288,PQ. M.ARTURO CELESTINO A,292
